booking id,booking_date_time,gender,month,day_of_week,time_of_day,distance_travelled,time_taken,reason,toll,category,commission_base_cost,driver_base_cost,total_tax,total_trip_cost,ratings
1454834885,1/25/18 22:01,Male,January,Thu,10:01:00 PM,11,29,Airport/Station Ride,0,Mini,54.32,317.26,25.64,397,5
1886795746,5/28/18 22:37,Female,May,Mon,10:37:00 PM,32,56,Office to/from Home,70,Mini,96.24,454.96,40.07,591,5
1721408191,4/18/18 22:10,Male,April,Wed,10:10:00 PM,1,3,Office to/from Home,0,Micro,19.5,78,7.41,105,4
1721345720,4/18/18 21:53,Female,April,Wed,09:53:00 PM,15,44,Late Night Ride,0,Micro,42.35,169.42,16.09,228,2
1562118831,2/28/18 22:38,Female,February,Wed,10:38:00 PM,3,5,Office to/from Home,0,Micro,15.4,61.6,5.85,82.85,4
1389827683,1/3/18 22:28,Female,January,Wed,10:28:00 PM,21,49,Office to/from Home,0,Prime,73.45,293.8,27.91,395,4
1941698533,6/11/18 22:26,Female,June,Mon,10:26:00 PM,9,42,Late Night Ride,0,Mini,54.16,216.65,20.58,291,4
1522494143,2/16/18 23:01,Male,February,Fri,11:01:00 PM,29,77,Office Event,0,Micro,105.2,420.8,39.98,565.98,3
1475162454,2/2/18 9:41,Female,February,Fri,09:41:00 AM,27,0,Office Event,0,SUV Rentals,229.8,919.2,87.32,1236,1
1975190624,6/20/18 0:48,Female,June,Wed,12:48:00 AM,5,5,Late Night Ride,0,Prime,26.21,104.83,9.96,141,5
1833865140,5/15/18 0:02,Female,May,Tue,12:02:00 AM,20,40,Office to/from Home,0,Prime,66.73,266.91,25.36,359,4
1519367676,2/16/18 0:57,Male,February,Fri,12:57:00 AM,7,7,Office to/from Home,0,Prime,30.71,122.84,11.67,165.22,3
1929762288,6/8/18 22:01,Male,June,Fri,10:01:00 PM,16,64,Office to/from Home,35,Micro,48.4,228.6,20.14,297,2
1577963278,3/5/18 22:27,Female,March,Mon,10:27:00 PM,20,73,Office to/from Home,35,Micro,55.83,258.3,22.97,337.1,5
1948594764,6/13/18 22:59,Female,June,Wed,10:59:00 PM,10,39,Office to/from Home,0,Micro,47.88,191.54,18.2,258,3
1999037848,6/25/18 21:38,Female,June,Mon,09:38:00 PM,4,9,Office to/from Home,0,Mini,29.17,116.66,11.08,157,4
1657190651,3/31/18 5:08,Female,March,Sat,05:08:00 AM,20,34,Office to/from Home,0,Micro,44.8,179.18,17.02,241,2
1650274720,3/28/18 22:00,Female,March,Wed,10:00:00 PM,15,57,Late Night Ride,0,Micro,63.93,255.74,24.3,343.97,2
1487744754,2/5/18 22:09,Male,February,Mon,10:09:00 PM,12,52,Office to/from Home,0,Micro,40.36,161.44,15.33,217,5
1833525768,5/14/18 21:19,Male,May,Mon,09:19:00 PM,28,68,Office to/from Home,0,Micro,86.88,347.52,33.02,467,5
1743501944,4/23/18 22:44,Male,April,Mon,10:44:00 PM,13,39,Office to/from Home,0,Mini,42.94,171.74,16.32,231,3
1922054260,6/6/18 21:36,Male,June,Wed,09:36:00 PM,10,40,Office to/from Home,0,Prime,44.9,179.6,17.06,242,1
1653823549,3/30/18 0:08,Male,March,Fri,12:08:00 AM,5,5,Late Night Ride,0,Micro,17.47,69.89,6.63,93.99,5
OSN_817065353,1/10/18 21:08,Male,January,Wed,09:08:00 PM,17,89.62,Office to/from Home,0,Mini,25,100.01,9.5,135,5
1941782335,6/11/18 23:09,Female,June,Mon,11:09:00 PM,2,5,Late Night Ride,0,Micro,20.13,80.53,7.65,108,5
1886589112,5/28/18 21:17,Male,May,Mon,09:17:00 PM,8,51,Office to/from Home,0,Prime,50.37,201.49,19.14,271,3
2012399656,6/29/18 22:19,Male,June,Fri,10:19:00 PM,10,47,Late Night Ride,0,Micro,71.75,286.99,27.27,386,4
1487935630,2/6/18 0:37,Female,February,Tue,12:37:00 AM,3,4,Office to/from Home,0,Mini,18.2,72.81,6.92,98,5
1781495166,5/3/18 5:47,Female,May,Thu,05:47:00 AM,4,4,Office to/from Home,0,Micro,24.91,99.63,9.46,134,3
1860442610,5/21/18 21:44,Male,May,Mon,09:44:00 PM,5,9,Office to/from Home,0,Micro,28.88,115.51,10.98,155,5
2005756899,6/28/18 3:20,Male,June,Thu,03:20:00 AM,9,30,Office to/from Home,0,Micro,29,115.98,11.02,156,4
2002281077,6/26/18 21:48,Male,June,Tue,09:48:00 PM,2,43,Office to/from Home,0,Micro,34.58,138.32,13.14,186,5
1743288521,4/23/18 21:19,Female,April,Mon,09:19:00 PM,5,35,Office to/from Home,0,Mini,30.36,121.45,11.53,163,5
1395347586,1/6/18 3:24,Male,January,Sat,03:24:00 AM,9,29,Office to/from Home,0,Mini,35.37,141.5,13.45,190,4
OSN_951034753,4/16/18 21:30,Male,April,Mon,09:30:00 PM,3,34.45,Office to/from Home,0,Mini,7.25,29,2.75,39,4
1599838109,3/12/18 22:04,Female,March,Mon,10:04:00 PM,21,40,Office to/from Home,0,Mini,57.97,231.9,22.04,311.91,4
1558976339,2/27/18 23:25,Female,February,Tue,11:25:00 PM,6,27,Late Night Ride,0,Micro,25.42,101.68,9.66,136.76,2
1929647349,6/8/18 21:50,Female,June,Fri,09:50:00 PM,18,52,Office to/from Home,0,Mini,80.48,321.94,30.59,433,4
2002376392,6/26/18 22:25,Female,June,Tue,10:25:00 PM,3,6,Office to/from Home,0,Micro,30.11,120.45,11.44,162,3
1455175785,1/26/18 2:16,Female,January,Fri,02:16:00 AM,1,2,Office to/from Home,0,Mini,16.48,65.94,6.27,89,4
1941866506,6/12/18 0:50,Male,June,Tue,12:50:00 AM,3,3,Office to/from Home,0,Micro,15.24,60.97,5.79,82,2
2012616145,6/29/18 23:12,Female,June,Fri,11:12:00 PM,10,42,Office to/from Home,0,Mini,54.65,218.58,20.77,294,4
1874988860,5/25/18 21:23,Male,May,Fri,09:23:00 PM,7,24,Late Night Ride,0,Micro,25.6,102.4,9.72,138,5
1717575439,4/18/18 0:54,Female,April,Wed,12:54:00 AM,6,6,Late Night Ride,0,Micro,19.12,76.48,7.26,102.86,5
1645557305,3/27/18 14:37,Female,March,Tue,02:37:00 PM,24,0,Office Event,0,Prime Play Rentals,179.8,719.2,68.32,967.32,3
1886622347,5/28/18 21:20,Female,May,Mon,09:20:00 PM,5,31,Late Night Ride,0,Prime,35.69,142.75,13.56,192,5
1559032540,2/28/18 0:24,Female,February,Wed,12:24:00 AM,7,27,Office to/from Home,0,Mini,31.2,124.8,11.86,167.86,3
1669647687,4/3/18 21:17,Male,April,Tue,09:17:00 PM,4,8,Office to/from Home,0,Prime,23.75,95,9.02,127.77,4
1580721724,3/6/18 21:03,Male,March,Tue,09:03:00 PM,3,7,Office to/from Home,0,Prime,23.81,95.24,9.05,128.1,5
2012459188,6/29/18 22:17,Male,June,Fri,10:17:00 PM,2,7,Office to/from Home,0,Prime,29.18,116.73,11.09,157,4
1609224234,3/15/18 22:01,Female,March,Thu,10:01:00 PM,7,45,Office to/from Home,0,Micro,36.8,147.21,13.98,197.99,3
1918395483,6/5/18 21:45,Female,June,Tue,09:45:00 PM,8,45,Office to/from Home,0,Mini,62.1,248.4,23.6,334,1
1952362898,6/15/18 3:07,Male,June,Fri,03:07:00 AM,27,50,Office to/from Home,0,Micro,67.2,268.8,25.54,362,2
1395316571,1/6/18 1:34,Female,January,Sat,01:34:00 AM,9,17,Late Night Ride,0,Micro,26.02,104.08,9.88,140,1
1477426177,2/2/18 21:37,Male,February,Fri,09:37:00 PM,7,30,Office to/from Home,0,Micro,44.22,176.9,16.8,238,1
1970792797,6/18/18 20:22,Male,June,Mon,08:22:00 PM,21,58,Other,70,Mini,63.01,422.05,32.44,518,4
1469253303,1/30/18 22:17,Male,January,Tue,10:17:00 PM,31,69,Office to/from Home,60,Micro,84.94,399.76,35.28,520,4
1781090245,5/2/18 21:33,Male,May,Wed,09:33:00 PM,14,49,Office to/from Home,0,Mini,54.4,217.59,20.67,293,5
1579434871,3/6/18 14:09,Male,March,Tue,02:09:00 PM,9,0,Office Event,0,Prime Rentals,179.8,719.2,68.32,967.32,3
1432690825,1/18/18 23:07,Female,January,Thu,11:07:00 PM,2,4,Office to/from Home,0,Prime,19.84,79.36,7.54,107,2
1784992477,5/3/18 22:15,Female,May,Thu,10:15:00 PM,3,5,Office to/from Home,0,Mini,19,76,7.22,102,4
1978854366,6/20/18 22:41,Male,June,Wed,10:41:00 PM,5,6,Late Night Ride,0,Prime,32.71,130.86,12.43,176,3
1423801746,1/15/18 23:58,Male,January,Mon,11:58:00 PM,11,30,Office to/from Home,0,Prime,45.48,181.92,17.29,245,5
1487838818,2/5/18 23:09,Male,February,Mon,11:09:00 PM,4,6,Late Night Ride,0,Micro,16.36,65.44,6.21,88,3
1918521767,6/5/18 23:12,Male,June,Tue,11:12:00 PM,11,33,Late Night Ride,0,Micro,32.53,130.11,12.37,175,4
1837455538,5/15/18 21:44,Female,May,Tue,09:44:00 PM,29,96,Office to/from Home,35,Mini,222.31,924.24,86.24,1233,5
1978680025,6/20/18 21:34,Female,June,Wed,09:34:00 PM,19,57,Late Night Ride,35,Micro,76.46,340.83,30.8,448,4
1583877273,3/7/18 22:49,Male,March,Wed,10:49:00 PM,4,5,Office to/from Home,0,Prime,23.83,95.32,9.06,128.21,3
1471982164,2/1/18 1:02,Female,February,Thu,01:02:00 AM,14,33,Office to/from Home,0,Micro,36.22,144.88,13.76,195,3
1860385499,5/21/18 21:28,Female,May,Mon,09:28:00 PM,8,42,Office to/from Home,0,Mini,52.05,208.22,19.78,280,4
1863689681,5/22/18 22:25,Male,May,Tue,10:25:00 PM,15,56,Late Night Ride,0,Mini,73.74,294.97,28.02,397,2
OSN_894660313,3/6/18 20:45,Female,March,Tue,08:45:00 PM,4,22.17,Office to/from Home,0,Mini,7.43,29.74,2.83,40,3
1667036095,4/2/18 23:31,Female,April,Mon,11:31:00 PM,13,35,Office to/from Home,0,Mini,41.82,167.29,15.89,225,4
1609238667,3/15/18 22:09,Male,March,Thu,10:09:00 PM,2,4,Office to/from Home,0,Micro,16.54,66.17,6.29,89,5
1717425407,4/17/18 22:40,Male,April,Tue,10:40:00 PM,29,59,Office to/from Home,0,Mini,86.6,346.4,32.91,465.91,3
1751623669,4/26/18 1:10,Female,April,Thu,01:10:00 AM,4,5,Office to/from Home,0,Micro,16.54,66.16,6.29,89,5
1609135596,3/15/18 21:21,Female,March,Thu,09:21:00 PM,7,38,Late Night Ride,0,Prime,35.13,140.52,13.35,189,5
1474580126,2/1/18 22:55,Female,February,Thu,10:55:00 PM,7,33,Office to/from Home,0,Prime,36.99,147.96,14.06,199,3
1675979739,4/5/18 23:37,Male,April,Thu,11:37:00 PM,10,42,Office to/from Home,0,Micro,34.6,138.4,13.15,186.15,4
1801619820,5/7/18 21:18,Female,May,Mon,09:18:00 PM,2,28,Office to/from Home,0,Prime,26.31,105.23,10,142,4
OSN_825263573,1/16/18 22:07,Male,January,Tue,10:07:00 PM,2,18.67,Late Night Ride,0,Mini,7.25,29,2.75,39,4
1978812167,6/20/18 22:24,Male,June,Wed,10:24:00 PM,2,3,Late Night Ride,0,Mini,24.82,99.29,9.43,134,4
1474647641,2/1/18 23:58,Male,February,Thu,11:58:00 PM,7,32,Office to/from Home,0,Mini,32.56,130.23,12.37,175,1
1406228093,1/9/18 22:47,Female,January,Tue,10:47:00 PM,2,3,Office to/from Home,0,Mini,17.83,71.32,6.78,96,5
1469424532,1/31/18 1:07,Female,January,Wed,01:07:00 AM,5,5,Office to/from Home,0,Micro,16.05,64.22,6.1,86,5
1602833227,3/13/18 23:14,Female,March,Tue,11:14:00 PM,11,35,Office to/from Home,0,Prime,39.79,159.15,15.12,214.06,4
1879310332,5/27/18 2:33,Female,May,Sun,02:33:00 AM,3,3,Office to/from Home,0,Micro,13.32,53.27,5.06,72,1
OSN_943840747,4/11/18 22:17,Male,April,Wed,10:17:00 PM,15,57.58,Office to/from Home,0,Mini,29.73,118.91,11.3,160,4
1922212787,6/6/18 22:50,Male,June,Wed,10:50:00 PM,19,49,Office to/from Home,0,Micro,52.23,208.92,19.85,281,1
1516225846,2/14/18 22:42,Male,February,Wed,10:42:00 PM,11,31,Office to/from Home,0,Prime,45.73,182.92,17.38,246.03,3
1415738281,1/13/18 1:45,Female,January,Sat,01:45:00 AM,2,6,Office to/from Home,0,Mini,18.28,73.11,6.96,98,3
1717423481,4/17/18 22:34,Female,April,Tue,10:34:00 PM,8,33,Office to/from Home,0,Mini,33.4,133.6,12.69,179.69,2
1490649597,2/6/18 22:34,Female,February,Tue,10:34:00 PM,7,32,Late Night Ride,0,Prime,36.52,146.08,13.87,196,1
1783568722,5/3/18 17:17,Male,May,Thu,05:17:00 PM,13,53,Office Event,0,Mini,54.46,217.84,20.69,293,2
1863806197,5/22/18 23:50,Female,May,Tue,11:50:00 PM,2,3,Office to/from Home,0,Mini,18.12,72.48,6.88,97,3
1743440978,4/23/18 22:12,Male,April,Mon,10:12:00 PM,8,37,Office to/from Home,0,Mini,36.96,147.85,14.04,199,5
1466797545,1/30/18 2:17,Male,January,Tue,02:17:00 AM,10,32,Office to/from Home,0,Micro,35.66,142.64,13.55,192,5
1852169499,5/19/18 20:07,Male,May,Sat,08:07:00 PM,8,49,Office to/from Home,0,Mini,39.88,159.54,15.16,215,4
1474672392,2/2/18 0:39,Female,February,Fri,12:39:00 AM,1,2,Office to/from Home,0,Mini,14.38,57.53,5.47,77,2
1423843841,1/16/18 1:10,Female,January,Tue,01:10:00 AM,27,53,Office to/from Home,0,Micro,68.1,272.4,25.88,366,5
1435897307,1/19/18 22:34,Male,January,Fri,10:34:00 PM,7,47,Office to/from Home,0,Micro,56.07,224.26,21.3,302,5
1587285670,3/8/18 23:56,Male,March,Thu,11:56:00 PM,27,43,Office to/from Home,0,Micro,65.94,263.76,25.04,354.74,4
1870770072,5/25/18 4:22,Female,May,Fri,04:22:00 AM,11,26,Office to/from Home,0,Micro,34.5,137.98,13.12,186,3
1432471645,1/18/18 21:13,Male,January,Thu,09:13:00 PM,6,49,Office to/from Home,0,Mini,34.72,138.88,13.19,187,1
1743470541,4/23/18 22:20,Male,April,Mon,10:20:00 PM,15,46,Office to/from Home,35,Mini,52.41,244.63,21.66,319,5
1675693131,4/5/18 20:58,Male,April,Thu,08:58:00 PM,15,66,Airport/Station Ride,0,Mini,52.31,209.22,19.88,281.41,5
1982630489,6/21/18 21:09,Male,June,Thu,09:09:00 PM,8,51,Office to/from Home,0,Micro,67.1,268.4,25.5,361,2
1902142657,6/1/18 23:39,Male,June,Fri,11:39:00 PM,16,32,Airport/Station Ride,0,Micro,38.66,154.65,14.69,208,5
1887297836,5/29/18 8:55,Female,May,Tue,08:55:00 AM,24,75,Other,0,Mini,82.24,328.94,31.24,442,4
1901724655,6/1/18 21:26,Male,June,Fri,09:26:00 PM,28,86,Office to/from Home,35,Mini,87.2,383.8,34.89,506,3
1914807260,6/4/18 21:41,Male,June,Mon,09:41:00 PM,2,5,Office to/from Home,0,Mini,35.13,140.52,13.35,189,4
1487675913,2/5/18 21:46,Male,February,Mon,09:46:00 PM,6,45,Office to/from Home,0,Prime,46.93,187.73,17.84,253,4
1555245698,2/26/18 18:44,Male,February,Mon,06:44:00 PM,2,5,Other,0,Mini,18.04,72.16,6.86,97.06,1
1902209526,6/2/18 0:51,Male,June,Sat,12:51:00 AM,10,33,Office to/from Home,0,Mini,36.25,144.98,13.77,195,4
1445608404,1/22/18 22:33,Female,January,Mon,10:33:00 PM,2,3,Office to/from Home,0,Micro,13.06,52.24,4.96,70,1
1922310317,6/7/18 0:21,Male,June,Thu,12:21:00 AM,2,2,Office to/from Home,0,Mini,17.29,69.14,6.57,93,4
1411852814,1/11/18 21:08,Female,January,Thu,09:08:00 PM,22,48,Office to/from Home,0,Micro,54.84,219.36,20.84,295,4
1445691179,1/22/18 23:38,Male,January,Mon,11:38:00 PM,10,45,Office to/from Home,0,Micro,35.62,142.48,13.53,192,3
1814308353,5/11/18 1:06,Male,May,Fri,01:06:00 AM,34,54,Office to/from Home,70,Mini,103.16,482.64,42.7,629,4
1533167525,2/19/18 23:41,Female,February,Mon,11:41:00 PM,10,32,Late Night Ride,0,Micro,32,128,12.16,172.16,4
1426601253,1/16/18 22:14,Female,January,Tue,10:14:00 PM,51,123,Office to/from Home,35,Micro,156.86,662.44,61.35,881,3
1448452348,1/23/18 22:34,Male,January,Tue,10:34:00 PM,21,44,Office to/from Home,0,Micro,50.28,201.12,19.12,271,4
1676026979,4/6/18 0:44,Female,April,Fri,12:44:00 AM,7,26,Office to/from Home,0,Mini,30.08,120.32,11.44,161.84,5
1469489452,1/31/18 4:28,Male,January,Wed,04:28:00 AM,2,2,Office to/from Home,0,Mini,17.95,71.81,6.82,97,5
1516153185,2/14/18 21:59,Male,February,Wed,09:59:00 PM,7,38,Office to/from Home,0,Mini,41.62,166.46,15.81,224,4
1429460393,1/17/18 21:37,Female,January,Wed,09:37:00 PM,16,43,Office to/from Home,0,Mini,49.33,197.31,18.74,265,5
1849983898,5/19/18 11:07,Male,May,Sat,11:07:00 AM,13,49,Office to/from Home,0,Micro,40.15,160.59,15.26,216,5
1536072258,2/20/18 21:54,Male,February,Tue,09:54:00 PM,16,59,Airport/Station Ride,35,Micro,47,223,19.61,289.61,2
1696258719,4/11/18 21:57,Female,April,Wed,09:57:00 PM,10,35,Office to/from Home,0,Prime,46.32,185.28,17.6,249.2,3
1713983702,4/16/18 23:31,Female,April,Mon,11:31:00 PM,5,25,Office to/from Home,0,Micro,22.9,91.6,8.7,123.2,1
1845003817,5/17/18 22:05,Male,May,Thu,10:05:00 PM,2,4,Late Night Ride,0,Mini,20.26,81.04,7.7,109,1
1929988933,6/8/18 23:12,Male,June,Fri,11:12:00 PM,51,93,Office to/from Home,35,Mini,222.29,924.15,86.22,1233,5
1675972630,4/5/18 23:31,Female,April,Thu,11:31:00 PM,2,3,Office to/from Home,0,Micro,13.38,53.53,5.09,72,3
1646883379,3/27/18 21:00,Female,March,Tue,09:00:00 PM,4,8,Office to/from Home,0,Prime,24.29,97.17,9.23,130.69,1
1490788934,2/7/18 1:08,Male,February,Wed,01:08:00 AM,7,19,Office to/from Home,0,Mini,30.07,120.28,11.44,162,3
1886884019,5/28/18 23:54,Female,May,Mon,11:54:00 PM,7,20,Late Night Ride,0,Mini,31.65,126.6,12.04,170,3
OSN_1023093027,6/4/18 22:12,Female,June,Mon,10:12:00 PM,4,23.38,Late Night Ride,0,Mini,7.43,29.74,2.83,40,4
1860514409,5/21/18 22:29,Female,May,Mon,10:29:00 PM,6,30,Office to/from Home,0,Mini,29.28,117.12,11.13,158,4
1805516940,5/9/18 0:02,Male,May,Wed,12:02:00 AM,7,29,Office to/from Home,0,Mini,46.44,185.76,17.65,250,3
1392317376,1/4/18 21:06,Male,January,Thu,09:06:00 PM,29,78,Office to/from Home,35,Micro,110.23,475.92,43.64,630,3
1730730676,4/20/18 21:47,Male,April,Fri,09:47:00 PM,3,5,Office to/from Home,0,Mini,21.68,86.73,8.24,117,4
1837383550,5/15/18 21:28,Male,May,Tue,09:28:00 PM,6,27,Late Night Ride,0,Micro,34.19,136.78,13,184,5
1594686060,3/11/18 13:53,Female,March,Sun,01:53:00 PM,2,3,Office to/from Home,0,Mini,15.99,63.94,6.08,86.01,5
1403633402,1/8/18 22:04,Female,January,Mon,10:04:00 PM,9,47,Office to/from Home,0,Mini,39.05,156.18,14.84,210,1
1879321443,5/27/18 2:54,Male,May,Sun,02:54:00 AM,11,29,Late Night Ride,0,Micro,29.93,119.7,11.38,161,1
1513135123,2/13/18 22:25,Female,February,Tue,10:25:00 PM,4,6,Customer/Partner Visit,0,Mini,22.68,90.74,8.62,122.04,1
1535952495,2/20/18 21:15,Female,February,Tue,09:15:00 PM,5,38,Office to/from Home,0,Micro,26.92,107.68,10.23,144.83,2
1445658893,1/22/18 23:07,Male,January,Mon,11:07:00 PM,16,42,Office to/from Home,0,Mini,49.29,197.14,18.73,265,3
1491551050,2/7/18 10:50,Male,February,Wed,10:50:00 AM,9,58,Office Event,0,Mini,89.06,356.22,33.84,479,3
1631916909,3/22/18 22:39,Male,March,Thu,10:39:00 PM,11,23,Office to/from Home,0,Mini,43.46,173.85,16.52,233.83,4
1605601237,3/14/18 21:31,Male,March,Wed,09:31:00 PM,2,4,Office to/from Home,0,Prime,17.66,70.63,6.71,95,4
1577893027,3/5/18 21:52,Male,March,Mon,09:52:00 PM,16,48,Late Night Ride,0,Mini,50.27,201.06,19.1,270.43,1
1452632702,1/25/18 12:40,Female,January,Thu,12:40:00 PM,55,0,Office Event,120,Prime Play Rentals,269.8,1199.2,108.52,1578,4
1785422638,5/4/18 0:13,Male,May,Fri,12:13:00 AM,10,32,Office to/from Home,0,Mini,36.25,144.98,13.77,195,4
1650461392,3/28/18 23:53,Female,March,Wed,11:53:00 PM,9,32,Office to/from Home,0,Mini,35.18,140.7,13.37,189,1
1445506668,1/22/18 21:55,Male,January,Mon,09:55:00 PM,10,44,Office to/from Home,0,Micro,34.96,139.84,13.28,188,3
1696327487,4/11/18 22:33,Female,April,Wed,10:33:00 PM,35,111,Office to/from Home,0,Mini,120.61,482.42,45.82,648.85,5
1536254317,2/21/18 0:08,Female,February,Wed,12:08:00 AM,33,65,Office to/from Home,60,Micro,90.8,423.2,37.5,551.5,3
1650694733,3/29/18 7:08,Female,March,Thu,07:08:00 AM,56,101,Office Event,35,Mini,179.37,752.47,69.91,1002,4
1841287246,5/16/18 22:09,Male,May,Wed,10:09:00 PM,2,4,Late Night Ride,0,Mini,25.09,100.37,9.54,135,2
1730643747,4/20/18 21:41,Male,April,Fri,09:41:00 PM,10,42,Office to/from Home,0,Prime,51.1,204.4,19.42,275,1
1436050657,1/20/18 0:20,Male,January,Sat,12:20:00 AM,24,55,Office to/from Home,0,Mini,102.36,409.42,38.89,551,5
1922188495,6/6/18 22:32,Male,June,Wed,10:32:00 PM,2,4,Office to/from Home,0,Mini,24.26,97.06,9.22,131,5
1500595628,2/10/18 2:57,Female,February,Sat,02:57:00 AM,2,2,Office to/from Home,0,Micro,13,52,4.94,70,4
1785435075,5/4/18 0:13,Female,May,Fri,12:13:00 AM,1,2,Office to/from Home,0,Mini,15.84,63.36,6.02,85,3
1974969115,6/19/18 21:54,Female,June,Tue,09:54:00 PM,8,41,Office to/from Home,0,Mini,43.44,173.75,16.51,234,4
1663948126,4/2/18 9:01,Female,April,Mon,09:01:00 AM,21,80,Other,0,Mini,91.29,365.14,34.69,491.12,5
1423891348,1/16/18 3:25,Female,January,Tue,03:25:00 AM,8,27,Office to/from Home,0,Mini,32.84,131.38,12.48,177,4
2002286549,6/26/18 21:40,Male,June,Tue,09:40:00 PM,21,47,Office to/from Home,0,Micro,101.41,405.64,38.54,546,5
1605733696,3/14/18 22:54,Male,March,Wed,10:54:00 PM,7,34,Office to/from Home,0,Micro,31.97,127.88,12.14,171.99,1
1716048278,4/17/18 16:36,Female,April,Tue,04:36:00 PM,17,62,Customer/Partner Visit,0,Prime,53.44,213.76,20.31,287.51,4
OSN_906262701,3/15/18 10:04,Female,March,Thu,10:04:00 AM,4,37.37,Office to/from Home,0,Mini,7.62,30.48,2.89,41,2
1426768661,1/17/18 0:29,Female,January,Wed,12:29:00 AM,3,4,Late Night Ride,0,Micro,14.68,58.72,5.58,79,5
1918370242,6/5/18 21:37,Male,June,Tue,09:37:00 PM,2,5,Office to/from Home,0,Micro,21.19,84.76,8.05,114,5
1948953947,6/14/18 7:54,Female,June,Thu,07:54:00 AM,20,52,NA,0,Mini,81.76,327.06,31.07,440,4
1451647623,1/24/18 23:04,Male,January,Wed,11:04:00 PM,10,34,Late Night Ride,0,Micro,32.56,130.24,12.37,175,4
1689877107,4/9/18 22:47,Male,April,Mon,10:47:00 PM,13,39,Office to/from Home,0,Prime,52.42,209.66,19.92,282,4
1496659118,2/8/18 22:13,Male,February,Thu,10:13:00 PM,2,3,Office to/from Home,0,Micro,12.94,51.76,4.92,70,3
1743609366,4/24/18 0:13,Female,April,Tue,12:13:00 AM,10,32,Office to/from Home,0,Mini,36.25,144.98,13.77,195,3
1870554956,5/24/18 22:36,Male,May,Thu,10:36:00 PM,13,42,Office to/from Home,0,Micro,63.57,254.27,24.15,342,4
1914788179,6/4/18 21:35,Female,June,Mon,09:35:00 PM,10,47,Office to/from Home,0,Prime,125.92,503.67,47.85,677,4
1886724672,5/28/18 21:58,Female,May,Mon,09:58:00 PM,16,50,Office to/from Home,35,Micro,43.84,210.36,18.41,273,4
2002480075,6/26/18 23:43,Male,June,Tue,11:43:00 PM,37,69,Office to/from Home,35,Mini,119.59,513.35,47.2,680,4
1565160875,3/1/18 21:48,Female,March,Thu,09:48:00 PM,9,52,Office to/from Home,0,Mini,40.6,162.4,15.43,218,5
1525778687,2/17/18 22:20,Female,February,Sat,10:20:00 PM,3,6,Office to/from Home,0,Prime,21.8,87.2,8.28,117.28,3
1978895644,6/20/18 23:11,Male,June,Wed,11:11:00 PM,5,20,Office to/from Home,0,Micro,39.68,158.71,15.08,213,3
1519233264,2/15/18 22:41,Female,February,Thu,10:41:00 PM,6,33,Office to/from Home,0,Micro,26.74,106.96,10.16,143.86,2
1770781310,4/30/18 12:14,Female,April,Mon,12:14:00 PM,25,68,Customer/Partner Visit,0,Micro,93.7,374.82,35.61,504,5
1952279888,6/15/18 0:11,Female,June,Fri,12:11:00 AM,13,37,Late Night Ride,0,Prime,53.16,212.64,20.2,286,4
1542084202,2/22/18 22:00,Female,February,Thu,10:00:00 PM,2,5,Office to/from Home,0,Micro,17.28,69.14,6.57,92.99,4
1946754800,6/13/18 13:56,Male,June,Wed,01:56:00 PM,11,45,Other,0,Micro,54.43,217.71,20.69,293,2
1689924901,4/9/18 23:23,Female,April,Mon,11:23:00 PM,8,34,Office to/from Home,0,Mini,34.92,139.7,13.27,187.89,4
1510643921,2/13/18 2:37,Female,February,Tue,02:37:00 AM,31,54,Office to/from Home,60,Micro,80.72,382.88,33.67,497.27,3
1848967929,5/18/18 22:14,Female,May,Fri,10:14:00 PM,27,54,Office to/from Home,0,Mini,98.7,394.79,37.51,531,4
OSN_1048941147,6/28/18 21:11,Female,June,Thu,09:11:00 PM,14,59.22,NA,0,Sedan,30.46,121.84,11.57,164,3
1423699135,1/15/18 22:33,Male,January,Mon,10:33:00 PM,2,3,Office to/from Home,0,Prime,18.49,73.96,7.03,99,4
OSN_951055319,4/16/18 21:45,Male,April,Mon,09:45:00 PM,15,56.78,Office to/from Home,0,Mini,30.42,121.68,11.56,164,2
1860670097,5/22/18 0:31,Male,May,Tue,12:31:00 AM,10,29,Office to/from Home,0,Micro,30.48,121.94,11.59,164,5
1802001913,5/8/18 0:59,Female,May,Tue,12:59:00 AM,10,30,Office to/from Home,0,Micro,30.67,122.68,11.65,165,3
1833697176,5/14/18 22:10,Female,May,Mon,10:10:00 PM,14,41,Late Night Ride,0,Prime,56.88,227.51,21.62,306,4
1549478307,2/25/18 7:49,Male,February,Sun,07:49:00 AM,13,38,Office to/from Home,0,Micro,37.92,151.68,14.41,204.01,3
1781367455,5/3/18 0:48,Male,May,Thu,12:48:00 AM,1,2,Office to/from Home,0,Micro,12.27,49.07,4.66,66,2
1915038281,6/5/18 0:08,Male,June,Tue,12:08:00 AM,13,35,Late Night Ride,0,Micro,39.97,159.9,15.19,215,4
1558764793,2/27/18 21:28,Male,February,Tue,09:28:00 PM,20,90,Late Night Ride,35,Micro,62.81,286.25,25.62,374.68,3
1435722762,1/19/18 21:22,Male,January,Fri,09:22:00 PM,24,69,Office to/from Home,0,Micro,97.4,389.58,37.01,524,3
1429650633,1/18/18 0:03,Male,January,Thu,12:03:00 AM,12,40,Office to/from Home,0,Mini,41.21,164.83,15.66,222,2
